Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
early endosome (GO:0005769)	16/222	2.6645848923693962E-8	1.1884048619967507E-5	0	0	5.6749663048875645	98.97500155312478	TMEM184A;NRP1;MAP2K2;RAB5C;MMGT1;CAV1;MLC1;CXCR4;LNPEP;PRDX3;RABGEF1;ITCH;KDR;RAB5A;NOX1;UBXN6
cytoplasmic vesicle (GO:0031410)	15/215	1.1223393411813497E-7	2.5028167308344098E-5	0	0	5.493499359091742	87.9107147763993	NRP1;RAB5C;TFRC;SH3KBP1;CAV1;DAB2IP;AXIN1;MLC1;CXCR4;RHOC;NKD2;CDC42;MMP14;RAB5A;OPTN
integral component of plasma membrane (GO:0005887)	40/1463	3.411238561036636E-6	5.071374660741132E-4	0	0	2.152840942729049	27.100898527424455	CHRM3;PTPRS;BMPR2;TFRC;FLT4;HTR2C;LPAR4;TNF;NEU3;MUC1;EDNRB;TNFSF10;KDR;PLXNA2;P2RY12;NGFR;SLC35A1;TRPC5;ABCC1;SLC6A15;CAV1;TRPC1;PCDH7;TNFRSF10B;LNPEP;GPR50;TACR1;TNFRSF1B;TNFRSF1A;MMP14;ADAM17;LPAR6;TOLLIP;SLMAP;AGTR1;GPRC5C;MET;CD44;BIRC2;SLC22A9
focal adhesion (GO:0005925)	15/356	5.412919453338919E-5	0.006035405190472895	0	0	3.3177032646200124	32.59357099052801	PDIA3;NRP1;HSPA8;GSN;MAP2K2;CAV1;CLTC;CDC42;LIMA1;MMP14;ADAM17;DAG1;RAC1;VIM;CD44
lysosome (GO:0005764)	16/422	1.0613715424570442E-4	0.009467434158716833	0	0	2.9854088144195248	27.318814471027075	RAB2A;HSPA8;RAB5C;USP4;CLTC;MLC1;CXCR4;TSC2;LNPEP;BCL10;DCN;TPCN1;RHEB;LAMP2;HRG;UBXN6
autolysosome (GO:0044754)	3/8	1.081399116352942E-4	0.008038400098223535	0	0	29.52755905511811	269.6481700140716	MAP1LC3A;LAMP2;SQSTM1
death-inducing signaling complex (GO:0031264)	3/8	1.081399116352942E-4	0.006890057227048744	0	0	29.52755905511811	269.6481700140716	TRADD;RIPK1;FADD
PML body (GO:0016605)	6/62	1.340903272255269E-4	0.007475535742823125	0	0	7.62001524003048	67.9476522834635	BLM;RAD51;RPA1;RPA2;SQSTM1;ATR
autophagosome (GO:0005776)	6/64	1.6011580796917023E-4	0.00793462781713888	0	0	7.381889763779528	64.51486125546175	HSPA8;MAP1LC3A;LAMP2;PIP4K2B;PIP4K2C;SQSTM1
early endosome membrane (GO:0031901)	6/73	3.3059246758720436E-4	0.014744424054389315	0	0	6.471793765505339	51.86899465152403	TMEM184A;RABGEF1;RAB5C;CAV1;RAB5A;UBXN6
secondary lysosome (GO:0005767)	3/13	5.268862461497095E-4	0.02136284234388822	0	0	18.170805572380377	137.16279620406863	MAP1LC3A;LAMP2;SQSTM1
lytic vacuole (GO:0000323)	9/183	5.701482139460346E-4	0.021190508618327622	0	0	3.872466761326965	28.92583273448865	HSPA8;USP4;LAMP2;CLTC;MLC1;TSC2;CXCR4;BCL10;TPCN1
membrane raft (GO:0045121)	7/119	8.217258733331002E-4	0.02819151842358175	0	0	4.6317739694302915	32.90460262138356	ADAM17;CAV1;KDR;MLC1;TNFRSF1B;TNF;TNFRSF1A
site of double-strand break (GO:0035861)	4/34	8.731570684500212E-4	0.027816289466336387	0	0	9.263547938860583	65.2468281636565	RAD51;RNF138;RNF8;RPA2
vacuole (GO:0005773)	5/62	0.0011395153181454004	0.03388158879285657	0	0	6.3500127000254	43.03500296230154	HSPA8;MAP1LC3A;PIP4K2B;PIP4K2C;SQSTM1
site of DNA damage (GO:0090734)	4/37	0.0012069905293659435	0.03364486100607567	0	0	8.512449457331348	57.20046974523741	RAD51;RNF138;RNF8;RPA2
chromosome (GO:0005694)	6/97	0.00149089505553016	0.03911407028037949	0	0	4.870525204967936	31.699222165606002	BLM;RAD51;FANCD2;BIRC5;CDYL;ATR
Golgi membrane (GO:0000139)	14/442	0.001637744410278639	0.04057966705468183	0	0	2.494032137385542	15.997807889639555	RAB2A;SLC35A1;B4GALT1;CAV1;CLTC;HS6ST2;TNFRSF1A;CDC42;GLIPR2;GORASP1;TMED2;ATF6;OPTN;B4GALT5
endocytic vesicle (GO:0030139)	6/108	0.002572797123775032	0.06039302722124548	0	0	4.374453193350831	26.083821508818687	PDIA3;RAB5C;SH3KBP1;CLTC;DAB2IP;RAB5A
