Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cellular protein modification process (GO:0006464)	23/1001	3.100134840638383E-7	0.001581998809177767	0	0	3.354309923652989	50.26986896300202	PTPRT;PTPN18;CUL2;ARAF;ILK;ASB14;TPTE;OXSR1;ASB12;PTPN12;ASB17;CTDNEP1;COPS5;CDK5;RBBP5;STC2;RPS6KB2;CDK1;SPP1;ASB5;PPEF1;PPEF2;ASB1
regulation of transcription, DNA-templated (GO:0006355)	28/1598	3.244996601150666E-6	0.008279608827835924	0	0	2.557941952988681	32.32828399972219	L3MBTL1;NOTCH2;ZNF496;SHC1;JMJD1C;ILK;ASH2L;PHB2;KAT5;ZNHIT3;SPP1;SUZ12;TSC22D4;BRF2;KDM4C;MSX2;VDR;NCOA4;NFATC2;TRIP4;EDF1;NR2F2;PTP4A3;TFDP1;CDK5;NFE2L3;PPARG;EZH2
histone lysine methylation (GO:0034968)	4/22	1.4004054579607567E-5	0.02382089683991247	0	0	26.542800265428003	296.64667969342014	RBBP5;EHMT2;ASH2L;EZH2
negative regulation of gene expression (GO:0010629)	15/618	2.2583600320457997E-5	0.02881102810882429	0	0	3.5433349868896604	37.907613084240495	L3MBTL1;NOTCH2;SUZ12;TSC22D4;MSX2;SHC1;VDR;NR2F2;PHB2;MEX3C;KAT5;CDK5;STC2;PPARG;EZH2
dephosphorylation (GO:0016311)	7/124	2.3453033931847567E-5	0.023936166430843626	0	0	8.241111372733695	87.85445590862619	CTDNEP1;PTPRT;PTPN18;TPTE;PTPN12;PPEF1;PPEF2
protein dephosphorylation (GO:0006470)	7/125	2.470385195872341E-5	0.02101062609089426	0	0	8.175182481751825	86.72684337191647	CTDNEP1;PTPRT;PTPN18;TPTE;PTPN12;PPEF1;PPEF2
regulation of apoptotic process (GO:0042981)	17/815	4.303713238431068E-5	0.03137406950816249	0	0	3.045094263579777	30.613694614394834	NOTCH2;HSPA9;MTCH2;ANP32A;SHC1;RYK;ARAF;OXSR1;PHB2;PIDD1;NCSTN;COPS5;CDK5;AIFM1;ERBB3;TRIM24;CDK1
positive regulation of transcription, DNA-templated (GO:0045893)	20/1120	7.755526960063623E-5	0.04947056759650584	0	0	2.6068821689259645	24.67288769458481	ZNF496;ZNF462;SHC1;VDR;FHOD1;NCOA4;NFATC2;TRIP4;ILK;EDF1;NR2F2;NR2E3;SKI;COPS5;TFDP1;RXRA;KAT5;NFE2L3;SPP1;PPARG
negative regulation of G0 to G1 transition (GO:0070317)	4/37	1.1675973396444486E-4	0.06620276915784024	0	0	15.782205563227462	142.9140625837511	SUZ12;TFDP1;EHMT2;EZH2
transcription initiation from RNA polymerase II promoter (GO:0006367)	7/160	1.1847234894452417E-4	0.06045643966639068	0	0	6.3868613138686126	57.74253354745026	NOTCH2;RXRA;VDR;CDK1;PPARG;NR2E3;RXRG
negative regulation of transcription, DNA-templated (GO:0045892)	16/813	1.4384287713528515E-4	0.0667300183655782	0	0	2.8730214309442363	25.41701434926258	L3MBTL1;TSC22D4;MSX2;SHC1;VDR;EHMT2;NR2F2;ZBTB5;PHB2;SKI;RXRA;KAT5;CDK5;PPARG;EZH2;JAZF1
regulation of G0 to G1 transition (GO:0070316)	4/39	1.438765175846038E-4	0.06118348910285276	0	0	14.972861688190154	132.45824657368053	SUZ12;TFDP1;EHMT2;EZH2
ERBB2 signaling pathway (GO:0038128)	4/39	1.438765175846038E-4	0.05647706686417178	0	0	14.972861688190154	132.45824657368053	PTPN18;ERBB3;SHC1;PTPN12
positive regulation of nucleic acid-templated transcription (GO:1903508)	12/502	1.7824142466761657E-4	0.06496899929134624	0	0	3.489690871550295	30.124308401257522	ZNF496;KAT5;SHC1;NCOA4;NFE2L3;SPP1;NFATC2;TRIP4;ILK;EDF1;PPARG;NR2F2
post-translational protein modification (GO:0043687)	10/357	1.7859794973115175E-4	0.060759022498537825	0	0	4.089226931648572	35.29155521174659	COPS5;RBBP5;STC2;CUL2;SPP1;ASB14;ASB12;ASB5;ASB17;ASB1
negative regulation of ERBB signaling pathway (GO:1901185)	4/43	2.1134667544843046E-4	0.06740638030083379	0	0	13.5800373451027	114.91442215109457	PTPN18;RNF126;ERBB3;PTPN12
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	12/512	2.1367615635114825E-4	0.06414055446234762	0	0	3.4215328467153285	28.91554166468311	L3MBTL1;TSC22D4;KAT5;MSX2;CDK5;SHC1;VDR;PPARG;NR2F2;PHB2;MEX3C;EZH2
negative regulation of nucleic acid-templated transcription (GO:1903507)	11/444	2.4604584057652323E-4	0.06975399580344434	0	0	3.61675544157296	30.055211301187718	L3MBTL1;TSC22D4;KAT5;MSX2;CDK5;SHC1;VDR;PPARG;NR2F2;PHB2;EZH2
DNA-templated transcription, initiation (GO:0006352)	7/186	2.990304211384985E-4	0.08031327574051357	0	0	5.494074248489129	44.584221589888145	NOTCH2;RXRA;VDR;CDK1;PPARG;NR2E3;RXRG
regulation of ERBB signaling pathway (GO:1901184)	3/22	4.401628995495056E-4	0.11230756382005636	0	0	19.907100199071	153.84934983384042	PTPN18;ERBB3;PTPN12
cytosolic calcium ion transport (GO:0060401)	3/22	4.401628995495056E-4	0.10695958459052986	0	0	19.907100199071	153.84934983384042	ATP2A2;ITPR3;SLC25A23
negative regulation of programmed cell death (GO:0043069)	10/408	5.141344923713252E-4	0.1192558324804942	0	0	3.5780735651925	27.09684295271827	NOTCH2;HSPA9;PIDD1;COPS5;ERBB3;SHC1;RYK;ARAF;CDK1;PHB2
transcription from RNA polymerase II promoter (GO:0006366)	11/485	5.183376847979771E-4	0.1150033567619164	0	0	3.311009105275039	25.04739856916311	NOTCH2;COPS5;RXRA;VDR;TRIM24;NFE2L3;CDK1;NFATC2;PPARG;NR2E3;RXRG
macrophage derived foam cell differentiation (GO:0010742)	2/6	6.862332622619815E-4	0.14591034738845382	0	0	48.661800486618	354.4668104907276	SOAT1;PPARG
rRNA transport (GO:0051029)	2/6	6.862332622619815E-4	0.14007393349291566	0	0	48.661800486618	354.4668104907276	TST;MRPL18
foam cell differentiation (GO:0090077)	2/6	6.862332622619815E-4	0.1346864745124189	0	0	48.661800486618	354.4668104907276	SOAT1;PPARG
peroxisome proliferator activated receptor signaling pathway (GO:0035357)	2/7	9.564140984631361E-4	0.18076226460953274	0	0	41.71011470281543	289.9820471870797	RXRA;PPARG
regulation of transcription involved in cell fate commitment (GO:0060850)	2/7	9.564140984631361E-4	0.17430646944490658	0	0	41.71011470281543	289.9820471870797	PPARG;NR2F2
regulation of myeloid cell differentiation (GO:0045637)	4/65	0.0010322054249555725	0.18163256150166507	0	0	8.983717012914093	61.77255543215823	L3MBTL1;HSPA9;RBBP5;ASH2L
