Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
transcription coactivator activity (GO:0003713)	12/291	7.916440211400678E-7	9.111822683322181E-4	0	0	6.020016555045526	84.57613975125659	COPS5;TFDP1;RXRA;KAT5;VDR;NCOA4;TRIM24;NFE2L3;TRIP4;EDF1;PPARG;NFKBIB
phosphoprotein phosphatase activity (GO:0004721)	8/136	4.448602466292134E-6	0.0025601707193511234	0	0	8.587376556462	105.82155915525604	CTDNEP1;PTPRT;PTPN18;PTP4A3;PTPMT1;PTPN12;PPEF1;PPEF2
histone-lysine N-methyltransferase activity (GO:0018024)	5/41	8.614478805121845E-6	0.003305088368231748	0	0	17.803097739006585	207.6209041899482	SUZ12;RBBP5;EHMT2;ASH2L;EZH2
histone methyltransferase activity (GO:0042054)	5/48	1.8941242092705238E-5	0.005450342412175932	0	0	15.206812652068127	165.36144908698873	SUZ12;RBBP5;EHMT2;ASH2L;EZH2
steroid hormone receptor binding (GO:0035258)	5/76	1.7530526970122487E-4	0.040355273085221965	0	0	9.604302727621974	83.0674385847455	KDM4C;KAT5;NCOA4;TRIP4;PHB2
transcription regulatory region DNA binding (GO:0044212)	10/374	2.593376384441532E-4	0.049749603641536716	0	0	3.90335298021	32.23146774623282	RXRA;MSX2;VDR;RBBP5;TRIM24;NFE2L3;JMJD1C;ASH2L;PPARG;EZH2
protein-lysine N-methyltransferase activity (GO:0016279)	4/47	2.990597937809684E-4	0.0491739746631278	0	0	12.424289485945021	100.82145706309923	RBBP5;EHMT2;ASH2L;EZH2
LBD domain binding (GO:0050693)	2/6	6.862332622619815E-4	0.09873181060794259	0	0	48.661800486618	354.4668104907276	RXRA;PPARG
protein tyrosine phosphatase activity (GO:0004725)	4/62	8.64048097026319E-4	0.1105021510752548	0	0	9.418412997409936	66.43637506809588	PTPRT;PTPN18;PTP4A3;PTPN12
mismatch repair complex binding (GO:0032404)	2/8	0.0012694971757935126	0.1461191249338333	0	0	36.496350364963504	243.39906501760956	PMS2;MLH1
ATP transmembrane transporter activity (GO:0005347)	2/9	0.0016248907120127863	0.17002265541151973	0	0	32.441200324412	208.34759836522548	SLC25A5;SLC25A23
retinoid X receptor binding (GO:0046965)	2/9	0.0016248907120127863	0.15585410079389309	0	0	32.441200324412	208.34759836522548	VDR;PPARG
5S rRNA binding (GO:0008097)	2/9	0.0016248907120127863	0.14386532380974748	0	0	32.441200324412	208.34759836522548	TST;MRPL18
ADP transmembrane transporter activity (GO:0015217)	2/10	0.002022008909273467	0.16623801818384004	0	0	29.197080291970803	181.12886867809308	SLC25A5;SLC25A23
ubiquitin protein ligase activity (GO:0061630)	6/192	0.002104110191848937	0.16145538872120843	0	0	4.562043795620438	28.119811190357172	RNF126;AMFR;CUL2;TRIM13;ASB12;ASB1
protein methyltransferase activity (GO:0008276)	3/41	0.002770980696747608	0.19933742387228107	0	0	10.68185864340395	62.90070122087097	SUZ12;EHMT2;EZH2
androgen receptor binding (GO:0050681)	3/42	0.0029693104605084627	0.20103978470854356	0	0	10.427528675703858	60.68222649949636	KDM4C;KAT5;NCOA4
