Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
mitochondrion (GO:0005739)	22/1026	1.8247067055397363E-6	8.138191906707224E-4	0	0	3.1302912593730876	41.363954475468645	HSPA9;MTCH2;SLC25A3;PPTC7;APOOL;MRPL18;XRCC3;ARAF;CPOX;BCS1L;PHB2;GFER;AIFM1;TST;PTPMT1;NDUFS4;CDK1;SFXN1;SLC25A5;SLC25A23;ACAD10;SLC25A11
sarcoplasmic reticulum (GO:0016529)	4/29	4.38096379738759E-5	0.009769549268174325	0	0	20.135917442738485	202.07715519199755	SLN;S100A1;ATP2A2;ITPR3
sarcoplasm (GO:0016528)	4/31	5.742544164081166E-5	0.008537248990600666	0	0	18.836825994819872	183.94204132192166	SLN;S100A1;ATP2A2;ITPR3
nuclear transcription factor complex (GO:0044798)	5/71	1.2696973991843134E-4	0.014157126000905094	0	0	10.280662074637608	92.23359482116693	TFDP1;RXRA;VDR;NFATC2;PPARG
histone methyltransferase complex (GO:0035097)	4/49	3.515073931052593E-4	0.03135445946498913	0	0	11.917175629375837	94.78063237203467	SUZ12;RBBP5;ASH2L;EZH2
nuclear chromosome part (GO:0044454)	9/392	0.0015409589068276163	0.11454461207418615	0	0	3.3517056457619545	21.70346845898162	RXRA;KDM4C;KAT5;EHMT2;XRCC3;TONSL;CDK1;MLH1;EZH2
MutLalpha complex (GO:0032389)	2/9	0.0016248907120127863	0.10352875107967181	0	0	32.441200324412	208.34759836522548	PMS2;MLH1
nucleoplasm part (GO:0044451)	9/407	0.001989793573987289	0.11093099174979135	0	0	3.228178410660162	20.078379955027255	SUZ12;SKI;MDC1;RBBP5;TONSL;ZBTB20;TRIP4;ASH2L;EDF1
mitochondrial inner membrane (GO:0005743)	8/341	0.002452021087756831	0.1215112672377274	0	0	3.4248774536036133	20.58639950585204	SLC25A3;AIFM1;MRPL18;NDUFS4;SLC25A5;SLC25A23;PHB2;SLC25A11
MLL3/4 complex (GO:0044666)	2/11	0.0024602719008962578	0.1097281267799731	0	0	26.542800265428003	159.45543215198694	RBBP5;ASH2L
contractile actin filament bundle (GO:0097517)	3/40	0.0025810504679155263	0.10464986442639317	0	0	10.94890510948905	65.25064384826483	FHOD1;FSCN1;ILK
stress fiber (GO:0001725)	3/40	0.0025810504679155263	0.0959290423908604	0	0	10.94890510948905	65.25064384826483	FHOD1;FSCN1;ILK
RNA polymerase II transcription factor complex (GO:0090575)	5/147	0.0034432712422562393	0.11813069031125252	0	0	4.965489845573266	28.160947996126314	TFDP1;RXRA;VDR;EDF1;PPARG
Set1C/COMPASS complex (GO:0048188)	2/13	0.0034579421578374717	0.11016015731396518	0	0	22.459292532285232	127.27864388361077	RBBP5;ASH2L
actomyosin (GO:0042641)	3/48	0.004342084904701011	0.12910465783311004	0	0	9.124087591240876	49.62956800577779	FHOD1;FSCN1;ILK
chromatin (GO:0000785)	7/296	0.004345389231864842	0.12112772483823248	0	0	3.4523574669560073	18.776129216334734	L3MBTL1;COPS5;RXRA;KDM4C;EHMT2;JMJD1C;EZH2
ESC/E(Z) complex (GO:0035098)	2/18	0.006632680432496716	0.17401032193491384	0	0	16.220600162206	81.35841472872477	SUZ12;EZH2
mitochondrial intermembrane space (GO:0005758)	3/57	0.007024767448822506	0.174058126787491	0	0	7.683442182097579	38.096912544607896	AIFM1;AK2;CPOX
nuclear body (GO:0016604)	10/618	0.010168292691716124	0.23868729160554694	0	0	2.362223324593107	10.839016748010561	SUZ12;SKI;MDC1;MSX2;EHMT2;TONSL;SPRTN;ZBTB20;TRIP4;BCAS2
mitochondrial envelope (GO:0005740)	3/69	0.011854070338801651	0.2643457685552768	0	0	6.34719136781974	28.150326765301173	AIFM1;AK2;CPOX
replication fork (GO:0005657)	2/26	0.013594843115207917	0.2887285728277491	0	0	11.229646266142616	48.265746668763285	XRCC3;TONSL
microtubule (GO:0005874)	5/210	0.014896578578136647	0.30199427481131563	0	0	3.475842891901286	14.621563149207985	TUBA1C;TUBA3E;CDK5;CDK1;KIF1A
nuclear chromatin (GO:0000790)	5/253	0.030298163293548286	0.5875209056053275	0	0	2.885086985372609	10.088191874668258	RXRA;KDM4C;KAT5;EHMT2;EZH2
MICOS complex (GO:0061617)	1/6	0.040407308005575016	0.7509024737702691	0	0	24.330900243309	78.07164523471468	APOOL
gamma-secretase complex (GO:0070765)	1/6	0.040407308005575016	0.7208663748194583	0	0	24.330900243309	78.07164523471468	NCSTN
Rad51B-Rad51C-Rad51D-XRCC2 complex (GO:0033063)	1/7	0.04698247325920365	0.8059301182155703	0	0	20.855057351407716	63.77436196451965	XRCC3
microtubule minus-end (GO:0036449)	1/8	0.05351291321651436	0.8839540479468668	0	0	18.248175182481752	53.427596453866705	SVIL
autolysosome (GO:0044754)	1/8	0.05351291321651436	0.852384260520193	0	0	18.248175182481752	53.427596453866705	NCOA4
perinuclear endoplasmic reticulum (GO:0097038)	1/8	0.05351291321651436	0.8229916998126001	0	0	18.248175182481752	53.427596453866705	TRIM13
Swr1 complex (GO:0000812)	1/9	0.059998929586478865	0.8919840865189859	0	0	16.220600162206	45.635499710373516	KAT5
polymeric cytoskeletal fiber (GO:0099513)	4/221	0.06568939756311758	0.9450797197790464	0	0	2.642269709680616	7.194418847380739	TUBA1C;TUBA3E;CDK5;KIF1A
cytoskeleton (GO:0005856)	7/520	0.06691882998259753	0.9326811928824531	0	0	1.965188096574958	5.314408817482337	TUBA1C;TUBA3E;SVIL;TMEM63B;FSCN1;PMS2;ALOX15B
nuclear replication fork (GO:0043596)	1/11	0.07283888870776588	0.9844286170807147	0	0	13.271400132714001	34.76450273204474	TONSL
invadopodium (GO:0071437)	1/12	0.07919342514991488	1.0	0	0	12.1654501216545	30.8499026689983	FSCN1
secondary lysosome (GO:0005767)	1/13	0.08550472536145746	1.0	0	0	11.229646266142616	27.615762349030213	NCOA4
mitochondrial respiratory chain complex III (GO:0005750)	1/14	0.09177308130260607	1.0	0	0	10.427528675703858	24.905487553225818	BCS1L
centrosome (GO:0005813)	6/461	0.0975529813126312	1.0	0	0	1.9000269170479913	4.42204598157735	SKI;RANBP3;CDK1;SCLT1;TRIP4;BCAS2
Cul2-RING ubiquitin ligase complex (GO:0031462)	1/15	0.09799878297512493	1.0	0	0	9.7323600973236	22.606328165545992	CUL2
synaptonemal structure (GO:0099086)	1/15	0.09799878297512493	1.0	0	0	9.7323600973236	22.606328165545992	MLH1
focal adhesion (GO:0005925)	5/356	0.09826525021512272	1.0	0	0	2.0503567620766012	4.757001602975839	HSPA9;MDC1;SVIL;NCSTN;ILK
ribonucleoprotein granule (GO:0035770)	2/80	0.10430595761570716	1.0	0	0	3.6496350364963503	8.24973284164052	BLNK;PMS2
cytoplasmic ribonucleoprotein granule (GO:0036464)	3/170	0.11153372948295433	1.0	0	0	2.5762129669386002	5.650738241101599	PAN2;BLNK;PMS2
perinuclear region of cytoplasm (GO:0048471)	5/378	0.11847455079986101	1.0	0	0	1.9310238288340476	4.118984093488672	ANP32A;STC2;AMFR;XRCC3;TRIM13
microtubule cytoskeleton (GO:0015630)	5/388	0.12826601199118828	1.0	0	0	1.8812551734517269	3.8634377170790186	TUBA1C;TUBA3E;CDK5;PMS2;KIF1A
microtubule organizing center (GO:0005815)	6/507	0.13555551456252146	1.0	0	0	1.727637887098864	3.452466671271504	SKI;RANBP3;CDK1;SCLT1;TRIP4;BCAS2
INO80-type complex (GO:0097346)	1/22	0.14040833300105676	1.0	0	0	6.635700066357001	13.027209272012605	KAT5
microtubule end (GO:1990752)	1/22	0.14040833300105676	1.0	0	0	6.635700066357001	13.027209272012605	SVIL
chromosome (GO:0005694)	2/97	0.14286280257367737	1.0	0	0	3.010008277522763	5.857086407778898	L3MBTL1;MDC1
nuclear speck (GO:0016607)	4/296	0.14593340360780468	1.0	0	0	1.9727756954034328	3.7968137719663013	MSX2;EHMT2;SPRTN;BCAS2
nuclear chromosome, telomeric region (GO:0000784)	2/107	0.16674889563595052	1.0	0	0	2.728699092707551	4.8878265013471465	XRCC3;CDK1
MLL1/2 complex (GO:0044665)	1/27	0.16948312893832804	1.0	0	0	5.406866720735334	9.59719865586725	RBBP5
MLL1 complex (GO:0071339)	1/27	0.16948312893832804	1.0	0	0	5.406866720735334	9.59719865586725	RBBP5
synaptonemal complex (GO:0000795)	1/28	0.1751798518463186	1.0	0	0	5.213764337851929	9.082075641137283	MLH1
U2-type catalytic step 2 spliceosome (GO:0071007)	1/29	0.18083778280711155	1.0	0	0	5.033979360684621	8.608884355164314	BCAS2
intercalated disc (GO:0014704)	1/31	0.19203831602803864	1.0	0	0	4.709206498704968	7.77047499043229	ATP1B1
integral component of mitochondrial inner membrane (GO:0031305)	1/33	0.20308680529440165	1.0	0	0	4.423800044238001	7.052075996694255	APOOL
precatalytic spliceosome (GO:0071011)	1/33	0.20308680529440165	1.0	0	0	4.423800044238001	7.052075996694255	BCAS2
condensed nuclear chromosome (GO:0000794)	1/34	0.20855467481700704	1.0	0	0	4.293688278231	6.730588418983345	MLH1
chromosome, telomeric region (GO:0000781)	2/124	0.20869378543139708	1.0	0	0	2.354603249352484	3.689397793414642	XRCC3;CDK1
transcription factor TFIID complex (GO:0005669)	1/35	0.21398529954966378	1.0	0	0	4.171011470281543	6.431065526644276	EDF1
integral component of endoplasmic reticulum membrane (GO:0030176)	2/128	0.2187289284803308	1.0	0	0	2.281021897810219	3.466975559605864	SGPL1;AMFR
condensed chromosome (GO:0000793)	1/40	0.24058850686050348	1.0	0	0	3.6496350364963503	5.199515493584321	L3MBTL1
microvillus (GO:0005902)	1/42	0.25097776157356577	1.0	0	0	3.475842891901286	4.80497373334726	FSCN1
axon (GO:0030424)	2/141	0.2515799773358024	1.0	0	0	2.0707149143241703	2.8575748587438063	CDK5;KIF1A
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/47	0.2763377029023164	1.0	0	0	3.1060723714862553	3.9948178287489533	LMAN1
spindle microtubule (GO:0005876)	1/49	0.286241345606316	1.0	0	0	2.9792939073439593	3.7268582102203505	CDK1
kinesin complex (GO:0005871)	1/50	0.2911425929329805	1.0	0	0	2.9197080291970803	3.6027507204303886	KIF1A
mitochondrial respiratory chain complex I (GO:0005747)	1/51	0.2960104282608464	1.0	0	0	2.862458852154	3.4846446104699944	NDUFS4
