Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ribosome	37/153	4.866072591502427E-50	1.4987503581827474E-47	0	0	39.97191162966564	4538.689350220732	RPL4;RPL5;RPL30;RPL31;RPL12;RPL11;RPL8;RPS4Y1;RPL6;RPS15;RPS4X;RPS14;RPL7A;RPS16;RPS18;RPL36;RPS3;RPLP2;RPL18;RPL17;RPS13;RPL19;RPS9;RPS8;RPL22;RPS6;RPL13A;RPL35A;RPL23A;RPS25;RPS28;RPL27A;RPL24;RPL27;FAU;RPL26L1;RPS23
Systemic lupus erythematosus	14/133	6.813689734941293E-14	1.0493082191809592E-11	0	0	17.39886907351022	527.4859942093724	HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST2H2BF;SNRPD1;HIST1H2BH;SNRPD3;HIST1H2BB;HIST1H2BA;HIST1H2BD;SNRPB
Spliceosome	11/134	5.503264205587614E-10	5.6500179177366175E-8	0	0	13.568521031207599	289.2877818429266	HNRNPA3;SNRPD1;ALYREF;HNRNPU;SRSF3;SNRPA1;SNRPD3;HNRNPA1;PRPF8;LSM3;SNRPB
Alcoholism	11/180	1.2504808421779098E-8	9.628702484769905E-7	0	0	10.1010101010101	183.80962215013943	HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST1H2BH;HIST1H2BB;HIST1H2BA;HIST2H2BF;HIST1H2BD
Viral carcinogenesis	11/201	3.912485999891419E-8	2.410091375933114E-6	0	0	9.045680687471732	154.28772289819094	HIST1H2BN;HIST1H2BM;HIST1H2BO;HIST1H2BJ;HIST1H2BL;HIST1H2BK;HIST1H2BH;HIST1H2BB;HIST1H2BA;HIST2H2BF;HIST1H2BD
RNA transport	10/165	6.399372856950736E-8	3.2850113999013776E-6	0	0	10.017530678687704	165.93519408454426	ALYREF;EIF3I;EIF3G;EIF3CL;EIF3H;EIF3E;PABPC1;EIF3F;EIF3A;EIF3B
Pathogenic Escherichia coli infection	4/55	3.42536366123182E-4	0.015071600109420009	0	0	12.021036814425244	95.91744826370167	TUBB8;TUBB6;TUBB;TUBA4A
Gap junction	4/88	0.0020094881450016303	0.07736529358256276	0	0	7.513148009015778	46.655711822457484	TUBB8;TUBB6;TUBB;TUBA4A
Phagosome	5/152	0.0023269303771206763	0.07963272846146315	0	0	5.437146585471944	32.966536073818745	TUBB8;TUBB6;ITGAM;TUBB;TUBA4A
Staphylococcus aureus infection	3/68	0.008134084290679876	0.25052979615294013	0	0	7.292173067574137	35.08769160519219	ITGAM;FGG;ICAM1
